areaCode,areaName,areaType,date,newPeopleVaccinatedCompleteByVaccinationDate
E12000001,North East,region,02/10/2021,1490
E12000001,North East,region,01/10/2021,1261
E12000001,North East,region,30/09/2021,1610
E12000001,North East,region,29/09/2021,1310
E12000001,North East,region,28/09/2021,1111
E12000001,North East,region,27/09/2021,821
E12000001,North East,region,26/09/2021,1173
E12000001,North East,region,25/09/2021,1794
E12000001,North East,region,24/09/2021,1714
E12000001,North East,region,23/09/2021,2205
E12000001,North East,region,22/09/2021,2384
E12000001,North East,region,21/09/2021,1435
E12000001,North East,region,20/09/2021,1533
E12000001,North East,region,19/09/2021,2087
E12000001,North East,region,18/09/2021,3444
E12000001,North East,region,17/09/2021,3272
E12000001,North East,region,16/09/2021,3108
E12000001,North East,region,15/09/2021,2833
E12000001,North East,region,14/09/2021,2682
E12000001,North East,region,13/09/2021,2417
E12000001,North East,region,12/09/2021,3165
E12000001,North East,region,11/09/2021,4181
E12000001,North East,region,10/09/2021,4075
E12000001,North East,region,09/09/2021,5049
E12000001,North East,region,08/09/2021,3763
E12000001,North East,region,07/09/2021,3005
E12000001,North East,region,06/09/2021,2732
E12000001,North East,region,05/09/2021,3736
E12000001,North East,region,04/09/2021,4913
E12000001,North East,region,03/09/2021,5253
E12000001,North East,region,02/09/2021,5816
E12000001,North East,region,01/09/2021,5060
E12000001,North East,region,31/08/2021,4607
E12000001,North East,region,30/08/2021,2673
E12000001,North East,region,29/08/2021,3719
E12000001,North East,region,28/08/2021,4618
E12000001,North East,region,27/08/2021,5312
E12000001,North East,region,26/08/2021,5673
E12000001,North East,region,25/08/2021,6743
E12000001,North East,region,24/08/2021,5189
E12000001,North East,region,23/08/2021,4391
E12000001,North East,region,22/08/2021,5105
E12000001,North East,region,21/08/2021,7514
E12000001,North East,region,20/08/2021,5667
E12000001,North East,region,19/08/2021,5986
E12000001,North East,region,18/08/2021,6804
E12000001,North East,region,17/08/2021,5063
E12000001,North East,region,16/08/2021,4480
E12000001,North East,region,15/08/2021,5506
E12000001,North East,region,14/08/2021,7152
E12000001,North East,region,13/08/2021,7395
E12000001,North East,region,12/08/2021,7354
E12000001,North East,region,11/08/2021,6108
E12000001,North East,region,10/08/2021,4476
E12000001,North East,region,09/08/2021,3321
E12000001,North East,region,08/08/2021,5271
E12000001,North East,region,07/08/2021,7618
E12000001,North East,region,06/08/2021,6024
E12000001,North East,region,05/08/2021,7361
E12000001,North East,region,04/08/2021,5890
E12000001,North East,region,03/08/2021,4418
E12000001,North East,region,02/08/2021,2983
E12000001,North East,region,01/08/2021,4082
E12000001,North East,region,31/07/2021,7903
E12000001,North East,region,30/07/2021,5679
E12000001,North East,region,29/07/2021,6651
E12000001,North East,region,28/07/2021,7021
E12000001,North East,region,27/07/2021,3911
E12000001,North East,region,26/07/2021,3028
E12000001,North East,region,25/07/2021,4436
E12000001,North East,region,24/07/2021,6566
E12000001,North East,region,23/07/2021,5790
E12000001,North East,region,22/07/2021,6973
E12000001,North East,region,21/07/2021,6234
E12000001,North East,region,20/07/2021,4055
E12000001,North East,region,19/07/2021,3314
E12000001,North East,region,18/07/2021,5406
E12000001,North East,region,17/07/2021,6567
E12000001,North East,region,16/07/2021,6705
E12000001,North East,region,15/07/2021,7179
E12000001,North East,region,14/07/2021,5360
E12000001,North East,region,13/07/2021,4491
E12000001,North East,region,12/07/2021,3114
E12000001,North East,region,11/07/2021,4962
E12000001,North East,region,10/07/2021,8694
E12000001,North East,region,09/07/2021,7783
E12000001,North East,region,08/07/2021,6580
E12000001,North East,region,07/07/2021,6108
E12000001,North East,region,06/07/2021,4046
E12000001,North East,region,05/07/2021,3307
E12000001,North East,region,04/07/2021,4608
E12000001,North East,region,03/07/2021,6296
E12000001,North East,region,02/07/2021,6493
E12000001,North East,region,01/07/2021,7100
E12000001,North East,region,30/06/2021,5958
E12000001,North East,region,29/06/2021,5165
E12000001,North East,region,28/06/2021,4148
E12000001,North East,region,27/06/2021,5641
E12000001,North East,region,26/06/2021,7582
E12000001,North East,region,25/06/2021,8631
E12000001,North East,region,24/06/2021,6411
E12000001,North East,region,23/06/2021,7456
E12000001,North East,region,22/06/2021,6884
E12000001,North East,region,21/06/2021,3878
E12000001,North East,region,20/06/2021,5398
E12000001,North East,region,19/06/2021,11131
E12000001,North East,region,18/06/2021,9556
E12000001,North East,region,17/06/2021,8367
E12000001,North East,region,16/06/2021,7569
E12000001,North East,region,15/06/2021,8604
E12000001,North East,region,14/06/2021,7149
E12000001,North East,region,13/06/2021,11278
E12000001,North East,region,12/06/2021,13132
E12000001,North East,region,11/06/2021,12399
E12000001,North East,region,10/06/2021,14503
E12000001,North East,region,09/06/2021,11205
E12000001,North East,region,08/06/2021,13398
E12000001,North East,region,07/06/2021,8939
E12000001,North East,region,06/06/2021,13078
E12000001,North East,region,05/06/2021,27051
E12000001,North East,region,04/06/2021,18702
E12000001,North East,region,03/06/2021,14473
E12000001,North East,region,02/06/2021,11589
E12000001,North East,region,01/06/2021,12284
E12000001,North East,region,31/05/2021,5174
E12000001,North East,region,30/05/2021,14705
E12000001,North East,region,29/05/2021,22319
E12000001,North East,region,28/05/2021,20981
E12000001,North East,region,27/05/2021,16346
E12000001,North East,region,26/05/2021,17354
E12000001,North East,region,25/05/2021,15488
E12000001,North East,region,24/05/2021,9389
E12000001,North East,region,23/05/2021,14888
E12000001,North East,region,22/05/2021,26839
E12000001,North East,region,21/05/2021,18396
E12000001,North East,region,20/05/2021,18337
E12000001,North East,region,19/05/2021,14704
E12000001,North East,region,18/05/2021,11207
E12000001,North East,region,17/05/2021,7729
E12000001,North East,region,16/05/2021,4056
E12000001,North East,region,15/05/2021,13756
E12000001,North East,region,14/05/2021,11877
E12000001,North East,region,13/05/2021,19056
E12000001,North East,region,12/05/2021,24448
E12000001,North East,region,11/05/2021,12563
E12000001,North East,region,10/05/2021,8169
E12000001,North East,region,09/05/2021,11069
E12000001,North East,region,08/05/2021,20031
E12000001,North East,region,07/05/2021,22814
E12000001,North East,region,06/05/2021,25574
E12000001,North East,region,05/05/2021,19053
E12000001,North East,region,04/05/2021,8329
E12000001,North East,region,03/05/2021,2581
E12000001,North East,region,02/05/2021,6010
E12000001,North East,region,01/05/2021,16860
E12000001,North East,region,30/04/2021,16779
E12000001,North East,region,29/04/2021,19946
E12000001,North East,region,28/04/2021,19829
E12000001,North East,region,27/04/2021,12619
E12000001,North East,region,26/04/2021,8623
E12000001,North East,region,25/04/2021,11910
E12000001,North East,region,24/04/2021,23809
E12000001,North East,region,23/04/2021,18476
E12000001,North East,region,22/04/2021,16930
E12000001,North East,region,21/04/2021,17745
E12000001,North East,region,20/04/2021,11743
E12000001,North East,region,19/04/2021,7316
E12000001,North East,region,18/04/2021,7126
E12000001,North East,region,17/04/2021,17779
E12000001,North East,region,16/04/2021,19094
E12000001,North East,region,15/04/2021,15225
E12000001,North East,region,14/04/2021,14865
E12000001,North East,region,13/04/2021,8577
E12000001,North East,region,12/04/2021,8407
E12000001,North East,region,11/04/2021,8376
E12000001,North East,region,10/04/2021,23750
E12000001,North East,region,09/04/2021,19814
E12000001,North East,region,08/04/2021,17184
E12000001,North East,region,07/04/2021,14580
E12000001,North East,region,06/04/2021,6000
E12000001,North East,region,05/04/2021,1704
E12000001,North East,region,04/04/2021,2353
E12000001,North East,region,03/04/2021,9311
E12000001,North East,region,02/04/2021,9353
E12000001,North East,region,01/04/2021,22534
E12000001,North East,region,31/03/2021,16887
E12000001,North East,region,30/03/2021,12041
E12000001,North East,region,29/03/2021,8999
E12000001,North East,region,28/03/2021,7153
E12000001,North East,region,27/03/2021,14682
E12000001,North East,region,26/03/2021,9908
E12000001,North East,region,25/03/2021,12500
E12000001,North East,region,24/03/2021,10179
E12000001,North East,region,23/03/2021,8222
E12000001,North East,region,22/03/2021,4789
E12000001,North East,region,21/03/2021,2362
E12000001,North East,region,20/03/2021,6922
E12000001,North East,region,19/03/2021,8816
E12000001,North East,region,18/03/2021,8792
E12000001,North East,region,17/03/2021,7851
E12000001,North East,region,16/03/2021,5723
E12000001,North East,region,15/03/2021,2066
E12000001,North East,region,14/03/2021,355
E12000001,North East,region,13/03/2021,1660
E12000001,North East,region,12/03/2021,3941
E12000001,North East,region,11/03/2021,4232
E12000001,North East,region,10/03/2021,7067
E12000001,North East,region,09/03/2021,2709
E12000001,North East,region,08/03/2021,720
E12000001,North East,region,07/03/2021,148
E12000001,North East,region,06/03/2021,456
E12000001,North East,region,05/03/2021,1521
E12000001,North East,region,04/03/2021,1704
E12000001,North East,region,03/03/2021,2077
E12000001,North East,region,02/03/2021,1900
E12000001,North East,region,01/03/2021,1172
E12000001,North East,region,28/02/2021,1370
E12000001,North East,region,27/02/2021,1788
E12000001,North East,region,26/02/2021,524
E12000001,North East,region,25/02/2021,349
E12000001,North East,region,24/02/2021,202
E12000001,North East,region,23/02/2021,121
E12000001,North East,region,22/02/2021,12
E12000001,North East,region,21/02/2021,13
E12000001,North East,region,20/02/2021,72
E12000001,North East,region,19/02/2021,105
E12000001,North East,region,18/02/2021,199
E12000001,North East,region,17/02/2021,148
E12000001,North East,region,16/02/2021,94
E12000001,North East,region,15/02/2021,111
E12000001,North East,region,14/02/2021,11
E12000001,North East,region,13/02/2021,69
E12000001,North East,region,12/02/2021,93
E12000001,North East,region,11/02/2021,138
E12000001,North East,region,10/02/2021,109
E12000001,North East,region,09/02/2021,155
E12000001,North East,region,08/02/2021,43
E12000001,North East,region,07/02/2021,6
E12000001,North East,region,06/02/2021,8
E12000001,North East,region,05/02/2021,29
E12000001,North East,region,04/02/2021,48
E12000001,North East,region,03/02/2021,28
E12000001,North East,region,02/02/2021,21
E12000001,North East,region,01/02/2021,25
E12000001,North East,region,31/01/2021,38
E12000001,North East,region,30/01/2021,42
E12000001,North East,region,29/01/2021,49
E12000001,North East,region,28/01/2021,21
E12000001,North East,region,27/01/2021,4
E12000001,North East,region,26/01/2021,7
E12000001,North East,region,25/01/2021,7
E12000001,North East,region,24/01/2021,5
E12000001,North East,region,23/01/2021,24
E12000001,North East,region,22/01/2021,25
E12000001,North East,region,21/01/2021,17
E12000001,North East,region,20/01/2021,15
E12000001,North East,region,19/01/2021,13
E12000001,North East,region,18/01/2021,10
E12000001,North East,region,17/01/2021,12
E12000001,North East,region,16/01/2021,22
E12000001,North East,region,15/01/2021,17
E12000001,North East,region,14/01/2021,45
E12000001,North East,region,13/01/2021,67
E12000001,North East,region,12/01/2021,169
E12000001,North East,region,11/01/2021,606
E12000001,North East,region,10/01/2021,4799
E12000001,North East,region,09/01/2021,3710
E12000001,North East,region,08/01/2021,3074
E12000001,North East,region,07/01/2021,4266
E12000001,North East,region,06/01/2021,3779
E12000001,North East,region,05/01/2021,2841
E12000001,North East,region,04/01/2021,466
E12000001,North East,region,03/01/2021,209
E12000001,North East,region,02/01/2021,249
E12000001,North East,region,01/01/2021,10
E12000001,North East,region,31/12/2020,248
E12000001,North East,region,30/12/2020,265
E12000001,North East,region,29/12/2020,331
E12000002,North West,region,02/10/2021,3494
E12000002,North West,region,01/10/2021,3124
E12000002,North West,region,30/09/2021,3338
E12000002,North West,region,29/09/2021,3920
E12000002,North West,region,28/09/2021,3791
E12000002,North West,region,27/09/2021,3495
E12000002,North West,region,26/09/2021,2672
E12000002,North West,region,25/09/2021,4601
E12000002,North West,region,24/09/2021,4876
E12000002,North West,region,23/09/2021,4574
E12000002,North West,region,22/09/2021,4473
E12000002,North West,region,21/09/2021,4514
E12000002,North West,region,20/09/2021,4811
E12000002,North West,region,19/09/2021,2788
E12000002,North West,region,18/09/2021,7461
E12000002,North West,region,17/09/2021,5834
E12000002,North West,region,16/09/2021,6375
E12000002,North West,region,15/09/2021,5606
E12000002,North West,region,14/09/2021,6574
E12000002,North West,region,13/09/2021,6219
E12000002,North West,region,12/09/2021,3665
E12000002,North West,region,11/09/2021,8662
E12000002,North West,region,10/09/2021,9420
E12000002,North West,region,09/09/2021,10033
E12000002,North West,region,08/09/2021,8126
E12000002,North West,region,07/09/2021,8525
E12000002,North West,region,06/09/2021,8243
E12000002,North West,region,05/09/2021,4079
E12000002,North West,region,04/09/2021,12185
E12000002,North West,region,03/09/2021,10438
E12000002,North West,region,02/09/2021,10130
E12000002,North West,region,01/09/2021,9709
E12000002,North West,region,31/08/2021,10510
E12000002,North West,region,30/08/2021,4662
E12000002,North West,region,29/08/2021,4941
E12000002,North West,region,28/08/2021,12940
E12000002,North West,region,27/08/2021,10567
E12000002,North West,region,26/08/2021,13343
E12000002,North West,region,25/08/2021,13404
E12000002,North West,region,24/08/2021,13712
E12000002,North West,region,23/08/2021,12999
E12000002,North West,region,22/08/2021,8922
E12000002,North West,region,21/08/2021,17598
E12000002,North West,region,20/08/2021,17905
E12000002,North West,region,19/08/2021,19066
E12000002,North West,region,18/08/2021,15507
E12000002,North West,region,17/08/2021,12364
E12000002,North West,region,16/08/2021,12900
E12000002,North West,region,15/08/2021,8253
E12000002,North West,region,14/08/2021,19690
E12000002,North West,region,13/08/2021,15601
E12000002,North West,region,12/08/2021,18764
E12000002,North West,region,11/08/2021,15633
E12000002,North West,region,10/08/2021,13621
E12000002,North West,region,09/08/2021,11542
E12000002,North West,region,08/08/2021,8288
E12000002,North West,region,07/08/2021,18799
E12000002,North West,region,06/08/2021,17161
E12000002,North West,region,05/08/2021,18891
E12000002,North West,region,04/08/2021,18139
E12000002,North West,region,03/08/2021,13719
E12000002,North West,region,02/08/2021,11537
E12000002,North West,region,01/08/2021,9414
E12000002,North West,region,31/07/2021,22274
E12000002,North West,region,30/07/2021,17762
E12000002,North West,region,29/07/2021,16443
E12000002,North West,region,28/07/2021,13328
E12000002,North West,region,27/07/2021,17573
E12000002,North West,region,26/07/2021,13011
E12000002,North West,region,25/07/2021,8298
E12000002,North West,region,24/07/2021,18877
E12000002,North West,region,23/07/2021,17233
E12000002,North West,region,22/07/2021,19017
E12000002,North West,region,21/07/2021,14964
E12000002,North West,region,20/07/2021,16009
E12000002,North West,region,19/07/2021,13853
E12000002,North West,region,18/07/2021,12157
E12000002,North West,region,17/07/2021,26385
E12000002,North West,region,16/07/2021,22933
E12000002,North West,region,15/07/2021,19702
E12000002,North West,region,14/07/2021,18653
E12000002,North West,region,13/07/2021,19666
E12000002,North West,region,12/07/2021,11674
E12000002,North West,region,11/07/2021,8800
E12000002,North West,region,10/07/2021,21783
E12000002,North West,region,09/07/2021,19213
E12000002,North West,region,08/07/2021,21249
E12000002,North West,region,07/07/2021,15969
E12000002,North West,region,06/07/2021,17132
E12000002,North West,region,05/07/2021,13127
E12000002,North West,region,04/07/2021,9238
E12000002,North West,region,03/07/2021,22493
E12000002,North West,region,02/07/2021,19931
E12000002,North West,region,01/07/2021,17905
E12000002,North West,region,30/06/2021,19787
E12000002,North West,region,29/06/2021,16408
E12000002,North West,region,28/06/2021,13318
E12000002,North West,region,27/06/2021,11501
E12000002,North West,region,26/06/2021,19419
E12000002,North West,region,25/06/2021,16981
E12000002,North West,region,24/06/2021,17924
E12000002,North West,region,23/06/2021,17038
E12000002,North West,region,22/06/2021,19711
E12000002,North West,region,21/06/2021,15494
E12000002,North West,region,20/06/2021,12250
E12000002,North West,region,19/06/2021,27532
E12000002,North West,region,18/06/2021,25399
E12000002,North West,region,17/06/2021,27074
E12000002,North West,region,16/06/2021,24274
E12000002,North West,region,15/06/2021,27294
E12000002,North West,region,14/06/2021,24351
E12000002,North West,region,13/06/2021,18478
E12000002,North West,region,12/06/2021,32523
E12000002,North West,region,11/06/2021,31139
E12000002,North West,region,10/06/2021,33145
E12000002,North West,region,09/06/2021,30837
E12000002,North West,region,08/06/2021,31864
E12000002,North West,region,07/06/2021,28496
E12000002,North West,region,06/06/2021,23788
E12000002,North West,region,05/06/2021,41910
E12000002,North West,region,04/06/2021,33931
E12000002,North West,region,03/06/2021,32346
E12000002,North West,region,02/06/2021,32819
E12000002,North West,region,01/06/2021,33256
E12000002,North West,region,31/05/2021,11954
E12000002,North West,region,30/05/2021,18275
E12000002,North West,region,29/05/2021,39022
E12000002,North West,region,28/05/2021,44833
E12000002,North West,region,27/05/2021,44349
E12000002,North West,region,26/05/2021,50134
E12000002,North West,region,25/05/2021,46292
E12000002,North West,region,24/05/2021,33484
E12000002,North West,region,23/05/2021,22110
E12000002,North West,region,22/05/2021,57043
E12000002,North West,region,21/05/2021,49220
E12000002,North West,region,20/05/2021,52029
E12000002,North West,region,19/05/2021,34637
E12000002,North West,region,18/05/2021,36827
E12000002,North West,region,17/05/2021,26955
E12000002,North West,region,16/05/2021,19596
E12000002,North West,region,15/05/2021,45701
E12000002,North West,region,14/05/2021,45569
E12000002,North West,region,13/05/2021,46344
E12000002,North West,region,12/05/2021,55395
E12000002,North West,region,11/05/2021,44280
E12000002,North West,region,10/05/2021,25540
E12000002,North West,region,09/05/2021,20469
E12000002,North West,region,08/05/2021,50047
E12000002,North West,region,07/05/2021,57934
E12000002,North West,region,06/05/2021,59309
E12000002,North West,region,05/05/2021,52049
E12000002,North West,region,04/05/2021,28049
E12000002,North West,region,03/05/2021,10372
E12000002,North West,region,02/05/2021,14614
E12000002,North West,region,01/05/2021,38781
E12000002,North West,region,30/04/2021,44801
E12000002,North West,region,29/04/2021,46651
E12000002,North West,region,28/04/2021,52364
E12000002,North West,region,27/04/2021,47281
E12000002,North West,region,26/04/2021,32463
E12000002,North West,region,25/04/2021,26539
E12000002,North West,region,24/04/2021,60898
E12000002,North West,region,23/04/2021,51942
E12000002,North West,region,22/04/2021,47646
E12000002,North West,region,21/04/2021,44403
E12000002,North West,region,20/04/2021,40617
E12000002,North West,region,19/04/2021,33713
E12000002,North West,region,18/04/2021,25111
E12000002,North West,region,17/04/2021,63956
E12000002,North West,region,16/04/2021,67788
E12000002,North West,region,15/04/2021,51527
E12000002,North West,region,14/04/2021,36885
E12000002,North West,region,13/04/2021,36559
E12000002,North West,region,12/04/2021,23216
E12000002,North West,region,11/04/2021,19709
E12000002,North West,region,10/04/2021,60500
E12000002,North West,region,09/04/2021,55474
E12000002,North West,region,08/04/2021,65631
E12000002,North West,region,07/04/2021,61561
E12000002,North West,region,06/04/2021,23168
E12000002,North West,region,05/04/2021,8061
E12000002,North West,region,04/04/2021,5075
E12000002,North West,region,03/04/2021,22217
E12000002,North West,region,02/04/2021,34787
E12000002,North West,region,01/04/2021,66633
E12000002,North West,region,31/03/2021,47234
E12000002,North West,region,30/03/2021,31997
E12000002,North West,region,29/03/2021,20588
E12000002,North West,region,28/03/2021,10875
E12000002,North West,region,27/03/2021,33344
E12000002,North West,region,26/03/2021,33400
E12000002,North West,region,25/03/2021,37040
E12000002,North West,region,24/03/2021,35149
E12000002,North West,region,23/03/2021,23698
E12000002,North West,region,22/03/2021,9947
E12000002,North West,region,21/03/2021,2050
E12000002,North West,region,20/03/2021,9603
E12000002,North West,region,19/03/2021,15143
E12000002,North West,region,18/03/2021,16052
E12000002,North West,region,17/03/2021,10777
E12000002,North West,region,16/03/2021,10159
E12000002,North West,region,15/03/2021,4964
E12000002,North West,region,14/03/2021,868
E12000002,North West,region,13/03/2021,4447
E12000002,North West,region,12/03/2021,7995
E12000002,North West,region,11/03/2021,7421
E12000002,North West,region,10/03/2021,10113
E12000002,North West,region,09/03/2021,7812
E12000002,North West,region,08/03/2021,3384
E12000002,North West,region,07/03/2021,458
E12000002,North West,region,06/03/2021,2093
E12000002,North West,region,05/03/2021,6026
E12000002,North West,region,04/03/2021,5020
E12000002,North West,region,03/03/2021,4734
E12000002,North West,region,02/03/2021,3544
E12000002,North West,region,01/03/2021,1427
E12000002,North West,region,28/02/2021,488
E12000002,North West,region,27/02/2021,718
E12000002,North West,region,26/02/2021,1872
E12000002,North West,region,25/02/2021,1887
E12000002,North West,region,24/02/2021,1729
E12000002,North West,region,23/02/2021,1084
E12000002,North West,region,22/02/2021,305
E12000002,North West,region,21/02/2021,76
E12000002,North West,region,20/02/2021,130
E12000002,North West,region,19/02/2021,267
E12000002,North West,region,18/02/2021,401
E12000002,North West,region,17/02/2021,431
E12000002,North West,region,16/02/2021,287
E12000002,North West,region,15/02/2021,133
E12000002,North West,region,14/02/2021,28
E12000002,North West,region,13/02/2021,258
E12000002,North West,region,12/02/2021,433
E12000002,North West,region,11/02/2021,329
E12000002,North West,region,10/02/2021,328
E12000002,North West,region,09/02/2021,163
E12000002,North West,region,08/02/2021,80
E12000002,North West,region,07/02/2021,36
E12000002,North West,region,06/02/2021,58
E12000002,North West,region,05/02/2021,154
E12000002,North West,region,04/02/2021,249
E12000002,North West,region,03/02/2021,197
E12000002,North West,region,02/02/2021,110
E12000002,North West,region,01/02/2021,124
E12000002,North West,region,31/01/2021,141
E12000002,North West,region,30/01/2021,236
E12000002,North West,region,29/01/2021,274
E12000002,North West,region,28/01/2021,137
E12000002,North West,region,27/01/2021,129
E12000002,North West,region,26/01/2021,70
E12000002,North West,region,25/01/2021,109
E12000002,North West,region,24/01/2021,51
E12000002,North West,region,23/01/2021,85
E12000002,North West,region,22/01/2021,119
E12000002,North West,region,21/01/2021,174
E12000002,North West,region,20/01/2021,447
E12000002,North West,region,19/01/2021,363
E12000002,North West,region,18/01/2021,315
E12000002,North West,region,17/01/2021,271
E12000002,North West,region,16/01/2021,330
E12000002,North West,region,15/01/2021,562
E12000002,North West,region,14/01/2021,618
E12000002,North West,region,13/01/2021,757
E12000002,North West,region,12/01/2021,1935
E12000002,North West,region,11/01/2021,3415
E12000002,North West,region,10/01/2021,5712
E12000002,North West,region,09/01/2021,9511
E12000002,North West,region,08/01/2021,8444
E12000002,North West,region,07/01/2021,10745
E12000002,North West,region,06/01/2021,10790
E12000002,North West,region,05/01/2021,6831
E12000002,North West,region,04/01/2021,2041
E12000002,North West,region,03/01/2021,380
E12000002,North West,region,02/01/2021,875
E12000002,North West,region,01/01/2021,436
E12000002,North West,region,31/12/2020,1329
E12000002,North West,region,30/12/2020,1188
E12000002,North West,region,29/12/2020,582
E12000003,Yorkshire and The Humber,region,02/10/2021,2629
E12000003,Yorkshire and The Humber,region,01/10/2021,2565
E12000003,Yorkshire and The Humber,region,30/09/2021,2912
E12000003,Yorkshire and The Humber,region,29/09/2021,2655
E12000003,Yorkshire and The Humber,region,28/09/2021,2333
E12000003,Yorkshire and The Humber,region,27/09/2021,2462
E12000003,Yorkshire and The Humber,region,26/09/2021,2451
E12000003,Yorkshire and The Humber,region,25/09/2021,4301
E12000003,Yorkshire and The Humber,region,24/09/2021,3411
E12000003,Yorkshire and The Humber,region,23/09/2021,4005
E12000003,Yorkshire and The Humber,region,22/09/2021,3257
E12000003,Yorkshire and The Humber,region,21/09/2021,2789
E12000003,Yorkshire and The Humber,region,20/09/2021,3168
E12000003,Yorkshire and The Humber,region,19/09/2021,3609
E12000003,Yorkshire and The Humber,region,18/09/2021,5687
E12000003,Yorkshire and The Humber,region,17/09/2021,5557
E12000003,Yorkshire and The Humber,region,16/09/2021,5899
E12000003,Yorkshire and The Humber,region,15/09/2021,5507
E12000003,Yorkshire and The Humber,region,14/09/2021,4622
E12000003,Yorkshire and The Humber,region,13/09/2021,3910
E12000003,Yorkshire and The Humber,region,12/09/2021,3709
E12000003,Yorkshire and The Humber,region,11/09/2021,9401
E12000003,Yorkshire and The Humber,region,10/09/2021,7164
E12000003,Yorkshire and The Humber,region,09/09/2021,8197
E12000003,Yorkshire and The Humber,region,08/09/2021,7920
E12000003,Yorkshire and The Humber,region,07/09/2021,4878
E12000003,Yorkshire and The Humber,region,06/09/2021,5453
E12000003,Yorkshire and The Humber,region,05/09/2021,5765
E12000003,Yorkshire and The Humber,region,04/09/2021,11424
E12000003,Yorkshire and The Humber,region,03/09/2021,9338
E12000003,Yorkshire and The Humber,region,02/09/2021,9310
E12000003,Yorkshire and The Humber,region,01/09/2021,9677
E12000003,Yorkshire and The Humber,region,31/08/2021,8625
E12000003,Yorkshire and The Humber,region,30/08/2021,4024
E12000003,Yorkshire and The Humber,region,29/08/2021,5836
E12000003,Yorkshire and The Humber,region,28/08/2021,11057
E12000003,Yorkshire and The Humber,region,27/08/2021,10904
E12000003,Yorkshire and The Humber,region,26/08/2021,11162
E12000003,Yorkshire and The Humber,region,25/08/2021,11306
E12000003,Yorkshire and The Humber,region,24/08/2021,9363
E12000003,Yorkshire and The Humber,region,23/08/2021,9010
E12000003,Yorkshire and The Humber,region,22/08/2021,8745
E12000003,Yorkshire and The Humber,region,21/08/2021,18157
E12000003,Yorkshire and The Humber,region,20/08/2021,12921
E12000003,Yorkshire and The Humber,region,19/08/2021,13642
E12000003,Yorkshire and The Humber,region,18/08/2021,13573
E12000003,Yorkshire and The Humber,region,17/08/2021,9548
E12000003,Yorkshire and The Humber,region,16/08/2021,8664
E12000003,Yorkshire and The Humber,region,15/08/2021,9012
E12000003,Yorkshire and The Humber,region,14/08/2021,16734
E12000003,Yorkshire and The Humber,region,13/08/2021,12831
E12000003,Yorkshire and The Humber,region,12/08/2021,13869
E12000003,Yorkshire and The Humber,region,11/08/2021,12005
E12000003,Yorkshire and The Humber,region,10/08/2021,9136
E12000003,Yorkshire and The Humber,region,09/08/2021,8691
E12000003,Yorkshire and The Humber,region,08/08/2021,8800
E12000003,Yorkshire and The Humber,region,07/08/2021,18661
E12000003,Yorkshire and The Humber,region,06/08/2021,11303
E12000003,Yorkshire and The Humber,region,05/08/2021,11843
E12000003,Yorkshire and The Humber,region,04/08/2021,12451
E12000003,Yorkshire and The Humber,region,03/08/2021,8355
E12000003,Yorkshire and The Humber,region,02/08/2021,7650
E12000003,Yorkshire and The Humber,region,01/08/2021,7987
E12000003,Yorkshire and The Humber,region,31/07/2021,19730
E12000003,Yorkshire and The Humber,region,30/07/2021,11358
E12000003,Yorkshire and The Humber,region,29/07/2021,13129
E12000003,Yorkshire and The Humber,region,28/07/2021,11063
E12000003,Yorkshire and The Humber,region,27/07/2021,8482
E12000003,Yorkshire and The Humber,region,26/07/2021,6712
E12000003,Yorkshire and The Humber,region,25/07/2021,6642
E12000003,Yorkshire and The Humber,region,24/07/2021,18077
E12000003,Yorkshire and The Humber,region,23/07/2021,11995
E12000003,Yorkshire and The Humber,region,22/07/2021,13618
E12000003,Yorkshire and The Humber,region,21/07/2021,12627
E12000003,Yorkshire and The Humber,region,20/07/2021,9822
E12000003,Yorkshire and The Humber,region,19/07/2021,7452
E12000003,Yorkshire and The Humber,region,18/07/2021,8158
E12000003,Yorkshire and The Humber,region,17/07/2021,18017
E12000003,Yorkshire and The Humber,region,16/07/2021,14035
E12000003,Yorkshire and The Humber,region,15/07/2021,15142
E12000003,Yorkshire and The Humber,region,14/07/2021,15107
E12000003,Yorkshire and The Humber,region,13/07/2021,10917
E12000003,Yorkshire and The Humber,region,12/07/2021,6976
E12000003,Yorkshire and The Humber,region,11/07/2021,7737
E12000003,Yorkshire and The Humber,region,10/07/2021,20397
E12000003,Yorkshire and The Humber,region,09/07/2021,16414
E12000003,Yorkshire and The Humber,region,08/07/2021,11804
E12000003,Yorkshire and The Humber,region,07/07/2021,13624
E12000003,Yorkshire and The Humber,region,06/07/2021,9923
E12000003,Yorkshire and The Humber,region,05/07/2021,9763
E12000003,Yorkshire and The Humber,region,04/07/2021,8013
E12000003,Yorkshire and The Humber,region,03/07/2021,17794
E12000003,Yorkshire and The Humber,region,02/07/2021,11907
E12000003,Yorkshire and The Humber,region,01/07/2021,13551
E12000003,Yorkshire and The Humber,region,30/06/2021,12545
E12000003,Yorkshire and The Humber,region,29/06/2021,9459
E12000003,Yorkshire and The Humber,region,28/06/2021,9837
E12000003,Yorkshire and The Humber,region,27/06/2021,10217
E12000003,Yorkshire and The Humber,region,26/06/2021,24083
E12000003,Yorkshire and The Humber,region,25/06/2021,12413
E12000003,Yorkshire and The Humber,region,24/06/2021,11871
